NumberInFamily,GEOID
3,42101031101
2,42101002000
4,42101008000
4,42101011300
2,42101038900
2,42101007101
9,42101008400
2,42101010800
3,42101019200
5,42101013800
3,42101025300
3,42101010800
1,42101024700
2,42101016902
4,42101003200
1,42101032000
1,42101020200
3,42101020400
4,42101006700
4,42101028400
4,42101007102
2,42101010700
3,42101006700
3,42101006400
2,42101030000
3,42101009600
4,42101015102
4,42101028902
1,42101030100
2,42101010800
2,42101026700
1,42101010600
1,42101012204
3,42101029300
1,42101006000
2,42101028600
2,42101028000
4,42101032300
1,42101033701
1,42101035701
1,42101011000
3,42101016901
4,42101009200
2,42101016901
1,42101016901
3,42101020300
3,42101015200
1,42101008301
1,42101003901
1,42101010800
1,
2,42101015102
2,42101017500
4,42101028300
5,42101010500
2,42101024900
4,42101024400
4,42101007000
2,42101011800
3,42101008000
2,42101010300
1,42101032000
2,42101011000
5,42101009300
4,42101028000
2,42101024200
5,42101017202
4,42101029400
2,42101011900
3,42101038100
1,42101002000
2,42101009400
1,42101008102
2,42101030100
1,42101024800
1,42101027902
3,42101007102
2,42101028400
7,42101033000
3,42101010700
4,42101007400
1,42101034501
1,42101038900
1,42101010300
1,42101008601
3,42101010400
4,42101006700
5,42101034900
5,42101016800
1,42101006000
6,42101006200
3,42101016901
4,42101016901
2,42101007200
1,42101033300
2,42101024700
1,42101033702
2,42101013800
1,42101024700
1,42101006000
1,42101010600
3,42101016701
4,42101030502
1,42101036501
5,42101039002
2,42101006300
2,42101007400
1,42101028200
1,42101028200
1,42101011900
1,42101033300
1,42101000401
1,42101011900
1,42101028300
1,42101010200
1,42101010200
1,42101011900
1,42101011900
1,42101011000
1,42101002000
1,42101980200
1,42101028300
1,42101000401
1,42101008301
1,42101012100
2,42101013300
1,42101012100
1,42101012100
1,42101012100
1,42101026700
2,42101019200
3,42101003300
1,42101013300
2,42101030501
2,42101007400
6,42101037700
4,42101014700
1,42101016400
4,42101012204
3,42101020101
6,42101012204
1,42101028300
1,42101028200
1,42101011900
1,42101011900
1,42101013300
1,42101007400
2,42101016800
1,42101010200
1,42101024700
1,42101008601
1,42101033300
1,42101011900
1,42101011900
1,42101027902
4,42101028300
5,42101033000
2,42101028000
1,42101009400
2,42101003701
1,42101027300
4,42101028300
2,42101003300
1,42101000701
4,42101010000
1,42101000701
4,42101031600
4,42101016300
1,42101008601
1,42101034900
1,42101026900
1,42101002000
1,42101015101
3,42101027402
6,42101028800
4,42101007102
1,42101017400
2,42101016500
1,42101002200
1,42101019200
1,42101010500
2,42101011900
1,42101024100
2,42101010400
1,42101006500
3,42101037700
5,42101016901
2,42101032100
1,42101006500
1,42101014201
1,42101013300
1,42101023600
2,42101015300
11,42101020200
3,42101019200
3,42101024800
4,42101032300
1,42101013800
6,42101031102
1,42101029300
4,42101017701
3,42101010600
2,42101024200
3,42101020300
1,42101035702
1,42101013702
4,42101008500
1,42101012201
2,42101032100
3,42101011900
1,42101008301
1,42101027902
1,42101028200
1,42101027600
1,42101019000
3,42101010000
2,42101030100
4,42101029800
1,42101013300
1,42101003300
5,42101029900
2,42101016701
5,42101006500
1,42101012100
5,42101006600
5,42101008301
1,42101007400
3,42101025300
1,42101026800
1,42101010500
2,42101018802
1,42101023600
3,42101007400
1,42101024100
1,42101000401
1,42101003300
3,42101026800
1,42101006000
1,42101008302
1,42101037700
3,42101026700
1,42101030100
3,42101017201
1,42101030100
1,42101023700
2,42101030100
2,42101017201
1,42101003300
1,42101017500
1,42101027600
3,42101016400
1,42101008301
1,42101003901
2,
1,42101017400
1,42101007800
1,42101025200
1,42101026800
1,42101010800
1,42101029800
1,42101020200
5,42101009600
1,42101020200
1,42101002000
2,42101027902
1,42101008301
4,42101008302
8,42101010100
2,42101006500
4,42101008200
3,42101018801
3,42101034802
3,42101009500
5,42101004103
3,42101031900
2,42101008500
4,42101006700
6,42101008200
2,42101024500
4,42101031200
5,42101015102
3,42101026900
6,42101031800
3,42101037700
2,42101010700
3,42101024300
3,42101018802
4,42101002500
5,42101007300
4,42101017500
1,42101009600
3,42101030000
2,42101003002
6,42101010400
1,42101008400
4,42101032100
4,42101027902
4,42101003300
2,42101010500
3,42101003901
5,42101009500
1,42101020200
8,42101016701
1,42101035601
4,42101008102
2,42101023800
1,42101033701
1,42101028400
1,42101010200
1,42101033300
1,42101013900
1,42101008500
4,42101033000
2,42101034502
2,42101011400
1,42101027600
4,42101026500
4,42101016701
7,42101032500
4,42101024500
4,42101025300
2,42101024400
4,42101009400
1,42101025400
4,42101038900
3,42101028600
5,42101007200
6,42101011000
4,42101010200
1,42101011000
1,42101008301
5,42101011400
2,42101027600
1,42101030100
1,42101017500
1,42101035500
3,42101031700
4,42101004101
1,
2,42101010700
1,42101007400
1,42101008301
2,42101016400
2,42101011000
3,42101030100
2,42101031900
3,42101027700
1,42101024100
3,42101031101
1,42101008301
3,42101011900
2,42101014000
1,42101016400
2,42101016400
1,42101003600
1,42101003600
1,42101003600
1,42101003600
1,42101003600
1,42101003600
1,42101003600
1,42101026700
1,42101024100
1,42101006500
1,42101017500
1,42101008400
1,42101020200
3,42101006000
1,42101033600
1,42101015300
1,42101014100
1,42101008301
2,42101006200
1,42101029800
1,42101009400
1,42101024500
1,42101002500
1,42101028000
1,42101014201
5,42101025200
4,42101025300
4,42101026200
1,42101035900
3,42101010400
3,42101017500
1,42101011000
1,42101016901
1,42101002200
2,42101011900
1,42101013900
2,42101007400
1,42101013300
1,42101000401
2,42101024700
3,42101037700
2,42101010400
1,42101027600
2,42101006700
3,42101024200
1,42101000401
3,42101024700
1,42101020200
2,42101014800
2,42101011300
4,42101010800
2,42101037700
1,42101010000
5,42101029800
1,42101025200
1,42101011100
3,42101028400
4,42101009500
4,42101024300
3,42101008400
3,42101017202
1,42101000701
1,42101000701
3,42101019501
1,42101029800
4,42101031401
6,42101016702
3,42101025300
1,42101024000
3,42101010400
3,42101010800
1,42101027700
2,42101010400
1,42101029800
1,42101010100
1,42101035601
1,42101027600
1,42101016800
1,42101008500
3,42101032100
3,42101028600
1,42101008301
1,42101035500
3,42101024900
3,42101015700
2,42101028600
2,42101019000
1,42101002000
1,42101036202
3,42101032300
1,42101020200
1,42101026900
1,42101003701
2,42101009500
1,42101032900
3,42101017202
3,42101019900
2,42101017900
2,42101003701
4,42101031800
3,42101030502
7,42101016701
2,42101033400
3,42101016500
4,42101015102
3,42101020101
2,42101039002
1,42101034802
4,42101020101
4,42101030200
2,42101030800
1,42101027902
3,42101034701
5,42101008301
4,42101011200
4,42101030000
1,42101027600
2,42101039002
6,42101028300
2,42101003300
4,42101017202
4,42101011100
3,42101011900
2,42101024500
1,42101009100
2,42101008602
1,42101017300
1,42101035800
1,42101028300
1,42101028600
2,42101008500
3,42101013200
1,42101025200
5,42101018802
4,42101028600
5,42101018802
5,42101027902
1,42101024700
2,42101013702
1,42101014700
2,42101027600
6,42101006600
3,42101019501
4,42101024500
1,42101003600
4,42101010900
1,
2,42101008101
4,42101025200
2,42101016901
2,42101025400
3,42101006200
3,42101009400
1,42101032100
1,42101020101
3,42101009400
1,42101038000
1,42101013300
3,42101019700
1,42101000500
1,42101002000
5,42101031102
4,42101032000
1,42101029800
3,42101007200
2,42101013702
2,42101029800
3,42101028902
1,42101000500
1,42101007400
2,42101000500
2,42101000500
1,42101000500
1,42101000500
1,42101000500
2,42101000500
1,42101000500
1,42101000500
1,42101034900
1,42101035800
1,42101032600
3,42101015200
4,42101019000
3,42101017500
3,42101037700
2,42101014700
1,42101019200
1,42101029300
3,42101033000
2,42101010400
1,42101009300
1,42101010700
2,42101014900
4,42101007400
5,42101029200
2,42101008200
2,42101010700
1,42101008702
6,42101008102
2,42101006000
4,42101031300
1,42101024700
1,42101024500
1,42101026302
1,42101028000
1,42101007400
1,42101008301
3,42101017800
1,42101000500
1,42101000500
1,42101025200
4,42101030501
4,42101010200
1,42101026000
1,42101017100
1,42101026302
1,42101034501
1,42101008200
2,42101007300
3,42101016800
1,42101000500
1,42101000500
4,42101019800
3,42101032600
2,42101031300
4,42101037700
2,42101010400
3,42101011200
2,42101002500
1,42101006600
2,42101014900
1,42101006600
1,42101006600
1,42101006600
1,42101006600
1,42101006600
2,42101016702
1,42101032100
1,42101000500
2,42101006700
1,42101011000
1,42101006600
1,42101007400
1,42101014900
1,42101006600
2,42101004201
1,42101008301
1,42101023600
1,42101030600
2,42101009200
1,42101003701
1,42101024100
1,42101001500
1,42101006600
1,42101004201
1,42101004201
2,42101009200
1,42101033701
3,42101028901
6,42101016902
5,42101031401
3,42101024300
4,42101016702
5,42101038301
2,42101038301
4,42101009600
4,42101030000
5,42101010400
3,42101009400
2,42101014700
2,42101009400
2,42101009400
1,42101011000
3,42101009400
2,42101010200
1,42101013300
1,42101000701
1,42101012204
1,42101011000
5,42101020200
1,42101001101
2,42101010400
1,42101020101
1,42101011300
2,42101011900
6,42101024900
2,42101030100
3,42101031102
1,42101035500
2,42101028300
3,42101010200
5,42101015101
3,42101015101
1,42101015101
1,42101015101
1,42101015101
2,42101008302
3,42101009200
2,42101034900
1,42101002000
1,42101033300
1,42101002000
1,42101002000
2,42101026800
5,42101002500
1,42101009300
2,42101030000
3,42101011400
2,42101039002
1,42101026800
1,42101026800
4,42101009600
2,42101019800
4,42101017100
1,42101018802
2,42101017202
1,42101002500
3,42101015101
7,
1,42101008301
1,42101008301
1,42101009300
4,
2,42101029800
5,42101030600
2,42101024000
4,
2,42101021200
1,42101000701
2,42101011900
1,42101013300
5,42101016500
2,42101000500
1,42101002500
1,42101035701
1,42101037300
1,42101020200
3,42101020200
1,42101011000
1,42101000500
5,42101016701
2,42101019200
3,42101024600
3,42101031402
2,42101009300
2,42101002500
1,42101035500
3,42101026200
1,42101008200
1,42101029800
2,42101029800
1,42101029800
1,42101029800
1,42101029800
1,42101014201
4,42101017202
4,42101025900
3,42101024500
2,42101009300
4,42101037700
2,42101037700
1,42101037700
2,42101037700
2,42101037700
1,42101037700
1,42101037700
1,42101026800
2,42101008701
3,42101008302
4,42101007300
1,42101013300
1,42101016300
4,42101024900
5,42101006500
4,42101017800
4,42101006500
7,42101011000
4,42101031800
4,42101028600
1,42101035500
6,42101007400
1,42101015101
1,42101024200
1,42101020101
2,42101030200
3,42101010900
1,42101008301
1,
1,42101023600
1,42101024700
5,42101015101
1,42101013300
3,42101015200
3,42101023700
3,42101016701
1,42101020200
2,42101003100
1,42101030100
3,42101010300
6,42101006300
1,42101014202
3,42101012502
2,42101024000
5,42101008101
3,42101024800
3,42101001900
1,42101024100
2,42101008101
1,42101027800
2,42101020102
3,42101024600
1,42101027600
2,42101017701
1,42101002801
1,42101010700
2,42101027800
1,42101008301
1,42101013200
5,42101017900
5,42101017900
2,42101037700
3,42101008302
1,42101010600
1,42101030100
1,42101012201
1,42101020500
4,42101029900
3,42101016800
2,42101031900
3,42101026700
4,42101016800
4,42101026700
1,42101010600
5,42101001500
2,42101002500
3,42101001500
4,42101001102
1,42101002200
4,42101011000
1,42101027600
2,42101007400
1,42101011000
1,42101008301
1,42101008301
5,42101002500
2,42101002500
1,42101002500
6,42101002500
1,42101002500
5,42101002500
2,42101002500
3,42101002500
2,42101002500
1,42101002500
1,42101002500
3,42101002500
2,42101001102
3,42101002500
1,42101001102
2,42101010800
4,42101003300
1,42101008301
1,42101009600
2,42101010800
1,42101011000
1,42101010200
1,42101010000
1,42101033000
1,42101011000
2,42101010100
2,42101016400
3,42101003300
5,42101010300
1,42101017300
4,42101016400
3,42101016400
1,42101017300
4,42101009600
2,42101016701
1,42101003600
4,42101006700
1,42101003600
1,42101003600
1,42101024100
4,42101009500
1,42101019700
1,42101007200
1,42101016600
4,42101012204
1,42101003600
1,42101035500
1,42101032500
1,42101032500
2,42101016200
2,42101000500
2,42101000500
2,42101000500
1,42101000500
1,42101028300
6,42101024700
5,42101007400
2,42101007400
1,42101014900
2,42101015700
1,42101000500
1,42101000500
1,42101000500
2,42101037700
4,42101011900
1,42101012100
1,42101010600
2,42101000500
2,42101000500
2,42101003600
5,42101031900
1,42101002701
3,42101011900
1,42101024100
2,42101030502
1,42101030200
3,42101011200
1,42101035701
3,42101027402
5,42101011300
1,42101003300
1,42101011400
1,42101027800
1,42101006000
1,42101010600
1,42101032000
2,42101016200
1,42101000500
5,42101028800
5,42101011200
2,42101024500
1,42101017800
1,42101024100
1,42101012100
1,42101013300
1,42101024700
1,42101010800
2,42101010400
1,42101008500
4,42101026800
1,42101028800
4,42101036303
3,42101006700
1,42101033600
1,42101008301
1,42101024500
1,42101037300
1,42101014900
6,42101011000
1,42101012204
1,42101037700
1,42101000401
1,42101013701
1,42101017500
1,42101012201
3,42101002500
3,42101002500
2,42101002500
1,42101013300
1,42101014900
5,42101020500
2,42101027600
3,42101025200
1,42101025700
1,42101037700
4,42101018801
1,42101011900
1,42101016200
1,42101037700
1,42101013900
1,42101013900
3,42101029900
4,42101008200
4,42101006500
2,42101016800
1,42101034900
3,42101015101
1,42101025700
1,42101007000
1,42101000701
5,42101014700
1,42101003600
1,42101023600
5,42101032300
3,42101009300
2,42101018802
1,42101024700
1,42101010400
1,42101033701
1,42101005500
3,42101011100
4,42101015101
2,42101010800
2,42101024200
2,42101016400
3,42101026800
4,42101008102
1,42101010200
5,
7,42101027600
1,42101000901
5,42101016800
3,42101032300
1,42101024100
11,42101010700
3,42101005500
5,42101027500
5,42101019501
1,42101026700
1,42101020101
1,42101008301
1,42101003300
1,42101024700
4,42101029900
2,42101010400
1,42101008301
3,42101037700
1,42101034100
4,42101016200
1,42101011000
2,42101017500
3,42101011000
1,42101010400
1,42101024100
1,42101035500
1,42101011000
2,42101031700
4,42101015700
6,42101016800
2,42101010200
5,42101029300
1,42101019200
3,42101010900
5,42101013300
1,42101009300
3,42101015102
4,42101030100
3,42101003701
1,42101017800
1,42101025200
1,42101030100
3,42101037700
4,42101014700
6,42101013300
1,42101032900
5,42101024700
3,42101014900
2,42101025400
2,42101033400
5,42101014400
4,42101017800
2,42101009200
1,42101000500
2,42101013702
4,42101030502
1,42101017602
1,42101026700
